0090271936  54.60  55.90  70.70  74.10  86.10  91.80  93.30  90.80  88.00  77.40  64.50  58.20   
0090271937  65.60  59.00  65.10  74.10  84.30  91.10  90.50  89.70  83.40  72.80  62.30  56.90   
0090271938  56.80  66.20  73.70  76.00  84.70  87.10  88.70  92.60  86.20  77.80  68.70  57.70   
0090271939  60.80  65.30  70.70  75.00  81.70  90.00  91.50  88.00  87.50  79.30  65.10  60.00   
0090271940  45.10  56.60  65.50  73.50  83.10  89.30  88.50  89.30  85.10  78.90  65.90  60.90   
0090271941  58.10  54.50  61.20  77.60  87.40  89.10  90.00  91.40  88.50  82.40  67.40  60.60   
0090271942  57.10  53.50  65.80  78.70  83.50  89.10  92.30  89.00  85.50  77.70  70.00  58.80   
0090271943  59.80  62.90  65.00  75.40  84.70  92.40  91.20  92.30  84.00  75.80  67.00  58.50   
0090271944  57.20  64.90  68.10  73.80  85.60  93.40  89.50  88.30  86.00  76.90  64.70  55.10   
0090271945  57.10  62.80  76.40  78.50  81.40  91.00  89.40  89.00  87.30  75.50  68.40  51.80   
0090271946  58.10  63.70  71.50  78.00  81.50  88.10  88.80  88.80  82.80  76.00  70.40  64.20   
0090271947  61.00  55.80  59.70  78.00  83.10  87.90  88.80  89.70  86.60  77.40  61.20  58.50   
0090271948  51.90  61.60  68.90  78.60  85.20  91.20  90.50  88.60  83.40  73.70  69.60  60.70   
0090271949  65.00  65.30  66.30  73.30  84.50  87.30  90.10  88.50  83.60  78.70  65.60  60.40   
0090271950  68.70  65.40  64.00  73.40  85.40  90.30  88.10  89.20  82.50  77.80  63.70  52.70   
0090271951  59.40  63.00  66.30  73.80  84.20  90.60  91.70  93.20  86.10  78.40  62.50  61.50   
0090271952  64.00  62.00  67.30  74.80  84.90  94.70  94.50  90.10  83.30  74.20  66.80  56.20   
0090271953  61.20  61.20  69.70  74.60  87.00  89.90  89.60  90.30  84.20  77.40  66.40  57.00   
0090271954  60.40  65.60  66.70  79.90  79.00  92.10  94.00  95.40  90.60  79.00  63.30  56.90   
0090271955  56.20  62.30  71.80  79.30  86.00  86.20  90.20  91.30  85.80  75.80  66.10  56.30   
0090271956  55.70  65.50  67.80  74.60  85.20  88.90  90.60  92.30  84.00  75.00  65.60  67.10   
0090271957  60.10  67.80  64.50  77.50  82.90  87.70  90.00  90.60  84.60  70.70  66.70  59.00   
0090271958  50.90  52.30  61.70  75.70  82.90  88.80  89.70  90.50  87.40  74.80  71.00  56.20   
0090271959  57.00  61.10  64.50  76.30  85.10  88.20  90.10  91.60  84.00  75.10  65.90  58.70   
0090271960  56.40  58.10  56.50  77.40  82.50  88.70  91.20  89.60  85.10  78.00  68.40  55.30   
0090271961  53.00  63.60  70.70  71.50  80.00  85.90  90.10  87.70  86.00  77.60  70.10  58.80   
0090271962  55.00  68.40  62.90  73.20  89.90  87.80  91.90  90.90  84.80  78.50  63.40  55.60   
0090271963  53.50  56.30  71.40  77.70  83.10  87.00  88.70  91.10  83.80  79.00  66.60  51.00   
0090271964  54.80  54.60  67.20  76.00  83.60  91.10  86.90  87.40  84.40  72.10  69.70  60.40   
0090271965  59.80  59.50  64.30  77.50  87.40  84.70  88.70  89.80  84.10  74.30  68.20  60.00   
0090271966  51.20  57.70  65.20  75.70  79.80  85.40  90.90  88.00  83.90  75.00  66.60  57.80   
0090271967  59.30  57.10  72.70  80.60  82.20  85.40  86.80  86.70  80.90  75.90  65.00  63.00   
0090271968  53.70  53.80  68.20  77.70  81.60  88.90  90.00  91.80  84.90  76.70  64.30  55.90   
0090271969  55.30  56.10  61.50  77.30  81.70  90.30  91.90  86.80  82.00  76.10  64.80  56.20   
0090271970  49.40  59.50  67.10  77.80  84.20  86.90  91.00  88.80  88.50  77.30  64.20  62.30   
0090271971  56.80  60.60  63.10  76.50  80.80  90.00  87.80  87.70  85.70  78.90  66.30  65.30   
0090271972  62.20  56.90  68.50  76.70  79.40  86.10  89.30  90.00  88.40  76.30  63.90  62.30   
0090271973  55.70  57.70  69.90  71.80  81.00  87.20  90.40  88.60  86.90  78.80  71.30  58.90   
0090271974  67.40  62.60  73.00  76.20  84.10  86.00  89.00  87.90  82.40  76.20  67.20  58.00   
0090271975  61.60  63.60  66.60  74.50  84.10  87.40  87.00  89.50  82.80  77.10  68.20  58.60   
0090271976  54.40  68.40  71.80  78.30  78.40  85.40  90.10  88.30  82.80  71.00  59.90  55.00   
0090271977  45.20  60.00  70.10  79.30  85.00  92.50  93.50  89.50  86.00  73.40  67.40  57.00   
0090271978  48.10  51.60  65.60  78.50  82.00  89.50  91.20  89.70  87.80  77.50  72.30  60.90   
0090271979  52.20  55.40  69.40  76.20  81.70  86.20  88.30  90.20  81.40  76.50  68.60  58.50   
0090271980  56.50  56.20  65.10  74.80  81.90  89.00  94.20  93.80  89.30  73.50  65.00  58.50   
0090271981  53.20  60.90  66.20  80.20  81.50  92.40  93.20  86.50  85.40  74.80  67.60  54.10   
0090271982  54.90  62.60  70.30  72.50  84.70  88.50  89.20  88.30  83.40  76.30  68.20  63.10   
0090271983  52.20  57.80  65.10  71.20  82.00  85.70  92.90  93.00  83.00  76.40  66.50  54.80   
0090271984  53.70  62.60  67.90  73.20  82.10  89.70  87.60  88.50  84.60  81.80  65.40  67.50   
0090271985  51.90  60.00  71.30  77.80  83.00  89.60  88.80  87.50  84.30  78.20  72.60  56.10   
0090271986  56.80  65.00  69.40  79.10  84.60  91.60  95.90  89.20  85.70  76.50  69.50  57.30   
0090271987  54.50  57.40  66.20  74.00  84.20  88.40  92.40  92.70  85.10  73.60  69.70  62.20   
0090271988  51.30  59.40  68.00  76.50  82.30  90.10  90.40  90.80  83.30  72.60  68.40  60.60   
0090271989  63.90  62.10  69.50  75.30  80.70  87.30  88.30  88.70  82.20  76.00  68.30  51.40   
0090271990  63.60  67.20  71.20  75.70  83.20  90.60  92.10  92.10  88.30  78.20  71.50  62.40   
0090271991  55.50  63.70  70.30  77.30  83.30  86.50  89.90  87.80  85.90  77.50  64.90  62.40   
0090271992  56.70  63.60  68.00  74.40  80.50  85.30  90.50  86.30  83.30  73.70  65.00  56.60   
0090271993  59.50  57.50  63.90  72.80  82.00  89.80  95.50  91.30  87.50  75.60  65.90  56.70   
0090271994  53.20  63.40  70.70  78.90  81.10  87.60  87.10  86.80  82.80  73.50  70.40  60.00   
0090271995  57.40  59.10  70.60  77.60  85.20  86.10  92.60  90.30  83.10  76.90  63.30  56.40   
0090271996  56.60  61.70  62.70  74.70  85.80  88.10  90.80  87.60  83.90  75.10  64.50  61.40   
0090271997  58.50  62.70  75.20  73.20  79.40  82.90  91.00  88.40  86.70  75.20  62.30  57.30   
0090271998  59.70  60.80  64.90  74.00  86.00  93.60  93.10  90.70  86.40  79.50  71.10  63.30   
0090271999  62.40  63.90  67.20  79.70  82.10  86.50  90.70  94.10  85.90  75.80  71.00  60.50   
0090272000  57.20  65.80  72.30  74.10  87.00  90.50  92.90  90.80  82.10  78.00  65.40  51.20   
0090272001  55.60  65.50  64.90  77.20  84.10  86.60  89.40  89.50  82.90  75.70  74.10  64.80   
0090272002  60.00  61.70  70.70  79.80  83.00  88.40  91.70  90.80  85.80  76.70  63.90  56.70   
0090272003  53.90  60.20  69.30  74.60  82.10  86.30  87.90  88.30  83.90  76.20  72.10  57.10   
0090272004  57.50  55.60  72.60  76.70  85.70  88.00  90.50  87.70  82.30  77.40  68.70  58.80   
0090272005  60.90  61.50  65.40  73.70  80.80  85.80  90.10  89.30  88.50  76.70  70.00  56.50   
0090272006  63.80  58.90  69.10  80.60  82.80  90.00  92.80  92.30  84.20  75.50  66.80  64.20   
0090272007  59.50  59.50  74.00  74.90  84.60  89.70  89.30  94.70  86.60  78.70  67.90  64.40   
0090272008  55.80  64.50  69.20  74.80  82.80  91.80  90.90  88.50  84.80  74.20  64.00  62.70   
0090272009  57.70  61.40  68.10  74.20  80.70  90.90  89.30  88.80  83.60  74.10  67.10  56.10   
0090272010  52.70  52.50  63.70  79.10  84.80  92.10  93.00  91.80  89.40  79.30  68.30  51.50   
0090272011  52.80  63.20  70.00  79.70  85.20  94.10  92.60  94.40  85.00  74.40  68.90  62.80   
0090272012  62.60  64.20  76.80  78.60  85.30  86.90  93.20  87.60  85.00  76.00  65.80  62.80   
0090272013  63.50  60.00  62.40  75.20  79.80  87.40  86.50  86.80  84.50  76.40  64.70  61.60   
0090272014  51.60  61.60  65.40  75.60  83.40  89.10  89.40  90.50  84.80  78.70  63.10  62.30   
0090272015  55.80  54.60  70.10  77.30  84.90  90.40  92.20  89.60  83.00  75.50  69.70  68.90   
0090272016  54.90  61.70  73.30  76.30  82.90  91.50  94.10  91.80  88.80  81.20  72.10  62.40   
0100271895  28.40  33.80  41.30  57.70  61.70  68.90  78.70  80.20  63.60  61.00  40.60  29.70   
0100271896  34.50  40.40  41.30  48.20  54.30  73.60  82.50  78.90  66.60  57.00  34.10  36.40   
0100271897  30.50  33.20  34.10  54.20  70.20  70.90  78.30  83.70  68.90  55.70  40.30  30.80   
0100271898  27.30  39.20  39.50  58.60  62.90  72.90  82.20  83.60  70.90  51.80  36.10  26.60   
0100271899  32.80  30.20  39.40  52.10  56.40  69.90  82.70  72.90  72.90  50.00  45.90  30.20   
0100271900  36.40  35.50  50.80  54.20  65.30  78.60  80.80  75.10  66.10  53.70  40.50  34.60   
0100271901  32.90  33.70  41.60  50.20  65.80  64.80  84.20  82.50  63.50  60.50  45.70  33.60   
0100271902  30.90  37.80  39.30  50.50  61.80  71.30  76.70  78.20  69.20  58.80  38.60  32.20   
0100271903  31.10  27.30  40.80  49.50  60.00  74.20  76.60  79.90  65.20  57.60  40.10  32.00   
0100271904  31.00  35.40  37.90  54.30  61.90  70.60  79.00  80.90  72.10  58.20  49.10  33.70   
0100271905  31.70  33.80  47.20  55.20  58.30  67.80  81.70  81.00  70.80  51.20  43.30  28.70   
0100271906  30.60  34.70  38.10  56.10  60.40  65.50  84.40  79.10  71.50  58.40  38.50  35.50   
0100271907  27.00  41.50  41.30  51.90  62.00  64.30  78.30  74.50  68.50  62.30  43.30  32.90   
0100271908  32.10  36.90  42.60  56.80  55.70  64.00  82.20  76.80  69.30  51.40  43.50  29.80   
0100271909  32.30  35.50  43.60  48.90  58.70  71.60  79.00  80.40  67.60  56.30  41.00  24.20   
0100271910  25.90  28.30  50.40  59.30  65.00  73.70  83.40  77.90  69.20  58.60  41.30  33.70   
0100271911  31.80  29.70  45.80  50.70  57.80  69.70  79.90  77.90  66.70  53.00  35.80  30.30   
0100271912  30.10  35.60  39.40  49.80  59.90  71.90  75.40  73.80  62.00  50.10  41.70  31.40   
0100271913  27.30  29.20  37.40  54.00  62.60  68.70  76.00  79.60  69.80  51.50  41.70  30.10   
0100271914  34.30  33.80  46.20  53.70  66.20  67.20  81.60  80.50  66.30  55.70  45.80  26.30   
0100271915  29.20  39.00  48.50  59.90  57.50  67.40  76.70  84.60  65.60  59.40  38.50  31.40   
0100271916  23.40  35.40  44.70  54.50  56.30  68.30  79.10  78.30  69.10  52.30  36.80  26.40   
0100271917  24.00  31.10  31.30  44.70  57.00  68.40  84.00  80.30  72.30  58.80  46.70  40.50   
0100271918  33.50  34.00  45.60  52.00  59.90  79.10  80.60  73.80  71.00  56.10  39.20  31.80   
0100271919  34.10  33.50  42.00  55.00  65.00  75.20  84.60  81.40  69.40  47.00  36.60  25.60   
0100271920  31.50  38.20  39.90  45.90  59.50  69.00  83.20  79.40  67.30  49.50  37.70  31.60   
0100271921  32.20  35.60  44.90  48.40  61.30  72.70  81.80  79.70  63.40  61.60  44.30  33.10   
0100271922  22.90  29.20  36.00  46.00  60.60  76.40  81.80  79.60  74.00  60.20  38.60  28.80   
0100271923  33.40  30.60  39.60  51.20  60.70  65.40  82.00  78.50  72.20  51.90  44.80  31.10   
0100271924  26.90  41.00  39.50  52.40  69.50  72.60  81.40  79.10  70.40  54.00  39.10  24.40   
0100271925  31.20  39.20  44.90  55.10  65.90  70.00  84.20  77.50  67.60  53.30  40.10  35.00   
0100271926  29.80  39.50  48.00  60.30  63.40  76.00  83.20  78.70  63.60  58.30  43.50  30.10   
0100271927  31.30  35.40  42.00  50.50  56.40  71.30  82.00  77.20  64.60  57.20  42.10  26.70   
0100271928  31.00  34.70  44.60  49.10  69.10  67.00  81.60  78.50  72.60  55.90  40.50  28.50   
0100271929  23.20  26.60  41.90  47.70  62.20  69.30  82.90  84.00  65.30  59.30  40.90  38.10   
0100271930  20.50  40.10  44.40  59.80  60.10  70.80  83.10  79.60  69.00  51.90  38.30  25.80   
0100271931  31.10  35.80  42.40  54.30  66.20  74.50  85.40  82.40  68.30  57.10  36.80  28.10   
0100271932  25.70  31.10  38.10  52.20  61.20  70.70  79.80  78.60  72.30  54.30  43.80  25.80   
0100271933  30.00  24.80  40.60  51.30  56.30  75.80  84.60  79.80  68.20  62.30  45.50  39.30   
0100271934  37.70  45.40  53.70  63.10  71.00  71.10  84.00  83.30  67.60  59.00  45.40  32.40   
0100271935  32.20  36.20  39.60  50.00  59.80  71.60  82.20  80.60  74.60  56.40  34.20  31.10   
0100271936  29.20  27.30  39.70  55.70  68.80  73.00  84.90  80.90  69.80  60.70  42.40  34.00   
0100271937  16.00  31.20  42.70  48.60  66.60  70.00  83.00  80.00  73.50  60.60  43.10  35.10   
0100271938  33.50  36.90  40.00  53.40  60.00  72.80  79.80  78.80  76.10  55.80  35.30  34.50   
0100271939  33.60  30.00  44.90  57.90  66.90  67.70  82.20  82.60  71.30  56.10  48.30  40.40   
0100271940  31.20  37.70  47.50  53.80  68.70  77.40  82.90  83.30  67.80  57.50  35.50  35.90   
0100271941  33.40  39.80  48.60  53.70  63.10  68.40  81.70  76.00  61.80  53.90  43.50  34.20   
0100271942  26.20  31.10  40.90  56.00  56.70  66.60  83.20  81.30  71.90  58.30  39.30  32.40   
0100271943  28.80  37.10  39.70  58.30  58.70  65.30  81.00  79.20  75.20  57.70  42.90  34.00   
0100271944  29.60  34.90  39.70  51.20  63.60  65.70  79.60  78.60  71.20  64.00  36.60  30.60   
0100271945  33.10  37.30  41.10  48.50  61.60  65.20  82.70  80.90  65.90  61.00  37.70  30.30   
0100271946  31.10  34.80  44.50  57.50  62.30  70.70  82.10  80.90  67.70  47.60  37.80  36.00   
0100271947  27.60  40.20  47.60  53.40  67.50  64.90  83.40  79.00  69.90  57.50  35.60  32.80   
0100271948  33.00  35.20  38.80  50.50  61.60  71.90  78.20  78.10  70.30  58.10  36.10  25.30   
0100271949  15.90  31.10  42.80  59.50  65.40  71.00  81.50  81.60  72.60  50.50  48.70  32.40   
0100271950  24.90  36.40  39.70  51.10  59.70  69.10  79.10  79.40  68.50  58.00  41.60  36.20   
0100271951  29.20  36.50  38.20  56.20  62.20  67.00  82.40  77.00  70.70  51.10  38.80  27.20   
0100271952  26.90  31.50  36.00  56.70  63.50  70.10  79.80  80.10  74.80  65.30  37.90  32.20   
0100271953  39.70  38.50  45.40  50.30  56.70  66.80  83.40  79.60  74.40  60.30  46.20  32.90   
0100271954  34.00  41.60  40.90  53.90  66.20  66.20  82.00  76.00  70.00  56.40  47.70  31.40   
0100271955  26.50  30.10  35.60  46.30  59.10  70.50  77.70  82.50  69.40  57.50  34.50  32.90   
0100271956  32.50  28.50  41.80  54.90  63.80  71.40  81.70  77.30  72.40  53.20  37.80  33.30   
0100271957  23.80  36.90  43.10  51.00  61.80  70.50  80.90  79.30  73.30  53.00  37.10  34.80   
0100271958  31.70  41.10  41.00  48.70  71.10  71.60  79.80  83.20  69.20  61.20  40.30  37.70   
0100271959  33.90  35.40  43.00  55.00  56.80  73.80  83.40  77.60  63.40  54.80  42.30  34.60   
0100271960  26.80  31.10  42.90  53.30  60.20  74.20  86.50  76.20  72.90  56.30  39.90  32.20   
0100271961  35.40  39.50  44.00  51.30  62.90  78.90  84.10  83.90  62.20  52.90  38.20  29.40   
0100271962  26.10  34.30  38.70  57.50  58.30  71.10  78.90  77.00  72.30  58.00  43.60  36.10   
0100271963  26.70  44.80  45.00  48.70  63.60  66.20  79.50  80.60  73.40  60.90  40.60  30.00   
0100271964  28.80  31.60  36.10  48.60  60.20  65.60  82.20  75.80  66.90  60.00  39.00  31.80   
0100271965  32.70  37.20  40.80  52.60  58.60  68.80  79.30  75.30  61.00  62.50  44.90  33.30   
0100271966  32.50  34.70  44.40  53.60  68.20  69.60  82.60  80.00  73.50  55.90  42.90  31.70   
0100271967  34.60  39.20  42.30  45.90  61.40  68.10  83.00  85.10  75.40  55.70  42.60  28.40   
0100271968  30.90  40.70  48.30  49.60  60.30  69.90  83.20  71.70  66.70  54.60  37.90  30.30   
0100271969  31.00  33.40  40.60  54.50  67.50  69.00  80.10  83.00  71.20  49.60  43.30  34.10   
0100271970  32.60  42.40  41.50  44.90  62.00  72.40  81.00  83.40  63.50  51.60  40.30  29.80   
0100271971  32.00  36.60  39.00  50.60  62.40  67.40  80.40  84.20  64.00  52.10  38.10  28.10   
0100271972  29.20  35.60  47.40  49.60  64.10  71.60  78.90  80.90  63.90  55.00  38.60  26.10   
0100271973  28.80  37.10  41.90  50.10  65.00  71.40  81.70  80.10  67.50  56.20  37.00  34.30   
0100271974  28.10  36.50  42.10  51.70  59.30  77.30  80.90  78.00  73.20  58.80  41.90  32.20   
0100271975  29.30  33.00  39.00  43.10  57.20  66.60  82.70  74.70  72.10  52.90  38.30  34.70   
0100271976  32.10  35.30  37.90  50.30  65.30  68.00  81.00  73.50  70.70  56.70  45.50  35.90   
0100271977  28.20  41.30  41.00  59.90  56.10  76.10  78.80  78.60  66.80  57.60  39.30  34.10   
0100271978  33.80  36.80  48.50  50.70  57.20  71.00  79.20  76.50  65.80  60.80  37.70  26.40   
0100271979  20.70  34.20  44.30  51.00  63.20  73.30  81.80  78.40  75.40  59.10  37.20  36.50   
0100271980  29.50  39.10  41.40  56.60  59.70  67.80  79.40  75.30  68.40  57.40  42.00  36.80   
0100271981  36.80  39.40  47.90  53.60  58.70  67.90  80.30  84.10  72.20  52.30  43.90  34.60   
0100271982  28.90  32.00  42.20  47.80  60.00  70.30  76.40  80.60  66.30  51.80  36.30  30.40   
0100271983  35.50  38.70  44.40  48.80  60.70  68.60  76.00  80.00  68.10  56.80  40.00  24.40   
0100271984  27.80  33.10  41.60  48.30  59.30  66.60  80.70  80.30  66.40  50.00  38.20  26.70   
0100271985  26.50  29.30  39.00  56.50  64.90  73.50  85.50  76.50  60.70  53.00  30.50  24.40   
0100271986  34.30  38.60  50.70  52.20  63.00  77.60  75.90  83.20  60.60  57.80  40.60  33.60   
0100271987  30.10  39.30  45.30  62.40  65.90  74.50  76.70  77.80  75.30  63.60  42.30  32.10   
0100271988  29.40  40.10  44.50  57.00  62.90  76.50  83.50  81.80  69.70  66.00  37.60  29.50   
0100271989  29.30  28.50  42.50  56.80  61.30  72.60  84.10  75.80  71.20  54.70  42.90  34.80   
0100271990  34.20  35.10  47.80  58.40  59.20  71.00  82.10  79.50  77.90  54.60  42.10  24.10   
0100271991  29.70  44.50  43.10  50.10  57.50  68.00  82.50  83.10  72.20  57.60  36.90  34.10   
0100271992  34.70  43.90  53.40  58.30  70.20  74.40  77.00  81.30  69.00  59.80  35.40  27.80   
0100271993  27.70  31.90  44.20  49.50  67.10  65.60  69.00  74.30  70.20  57.10  37.50  32.90   
0100271994  36.20  34.70  50.20  55.90  65.70  73.50  83.80  84.10  75.10  53.80  32.90  31.60   
0100271995  33.60  43.10  43.30  50.80  59.70  66.60  78.30  79.00  71.90  53.40  45.00  34.40   
0100271996  31.70  36.80  45.50  52.70  57.30  73.50  83.60  81.40  66.60  55.40  41.80  31.90   
0100271997  31.80  36.20  45.40  49.50  66.20  69.80  77.50  80.50  71.00  54.20  43.10  31.70   
0100271998  35.10  38.00  44.10  53.00  60.60  65.50  84.80  83.50  74.30  55.40  41.10  30.10   
0100271999  34.30  35.50  45.00  50.50  59.10  68.60  80.50  80.90  70.50  60.70  49.20  33.50   
0100272000  32.90  40.20  45.70  58.20  62.50  73.70  83.10  83.20  68.10  55.20  34.50  32.10   
0100272001  31.80  34.50  47.30  51.50  67.50  71.90  80.50  85.30  75.50  56.90  45.40  29.70   
0100272002  30.40  34.90  40.20  53.30  61.80  73.00  85.20  77.70  70.60  54.20  42.50  35.80   
0100272003  38.60  36.60  45.90  51.60  62.80  74.10  87.70  83.70  71.90  62.20  37.00  35.00   
0100272004  30.50  35.20  51.40  57.30  60.60  72.50  81.90  78.50  67.00  55.40  41.60  35.80   
0100272005  34.40  40.10  46.80  53.60  61.60  67.10  83.30  81.50  69.20  57.50  40.70  30.80   
0100272006  35.10  35.00  42.20  54.10  66.00  75.00  86.60  80.40  70.10  55.00  41.70  34.00   
0100272007  30.80  39.60  50.70  55.30  66.30  74.70  88.70  81.70  69.40  54.00  43.80  30.40   
0100272008  28.60  36.70  40.60  48.90  61.70  70.40  83.20  81.10  71.30  57.10  45.70  30.90   
0100272009  33.70  37.50  41.50  52.40  64.70  68.50  81.60  78.90  76.40  49.60  43.00  28.10   
0100272010  35.60  37.90  46.30  51.70  55.30  67.60  80.20  78.40  71.60  59.30  38.90  33.70   
0100272011  31.90  33.60  42.30  46.80  57.20  66.90  80.20  82.50  75.70  56.10  40.00  34.70   
0100272012  36.00  37.40  46.50  57.20  62.20  71.60  84.50  84.30  74.90  56.10  44.40  32.70   
0100272013  29.10  36.60  46.40  52.00  64.40  74.10  86.20  83.80  69.20  54.20  43.30  29.80   
0100272014  36.70  36.30  46.80  53.80  65.20  70.40  85.30  77.40  71.90  61.10  40.30  36.20   
0100272015  36.70  44.90  53.40  55.30  63.80  80.00  79.60  81.40  71.90  62.70  38.70  31.50   
0100272016  33.10  41.20  46.70  59.70  63.10  76.50  80.70  81.30  67.90  55.50  48.20  26.90   
0110271895  28.30  28.00  48.70  65.90  75.10  86.50  84.60  86.50  81.50  60.60  46.60  38.60   
0110271896  36.50  38.60  44.00  70.10  80.30  82.20  85.80  85.30  73.90  62.50  49.40  41.70   
0110271897  31.50  37.80  48.00  59.80  71.10  82.40  87.60  84.20  86.40  73.60  49.10  33.20   
0110271898  37.00  38.10  52.20  59.80  72.30  84.00  86.80  83.70  79.50  59.60  46.00  34.10   
0110271899  33.60  27.40  41.80  64.00  73.90  84.00  86.40  87.80  77.20  70.30  54.00  35.80   
0110271900  38.60  32.30  43.30  64.00  76.10  81.50  85.80  90.60  79.60  72.60  49.00  39.00   
0110271901  37.50  30.40  47.30  60.60  73.00  86.90  95.70  87.30  79.00  68.70  47.90  32.00   
0110271902  34.40  29.30  50.80  61.60  77.80  79.30  86.50  81.60  72.60  67.30  55.40  34.00   
0110271903  33.40  35.00  54.00  63.20  75.60  77.00  87.00  82.70  77.50  65.40  46.10  32.50   
0110271904  28.00  31.10  47.70  56.60  72.80  80.10  83.80  81.90  77.50  65.80  53.10  37.10   
0110271905  27.60  27.50  55.00  62.90  73.90  84.50  83.10  85.60  78.80  64.50  51.60  38.50   
0110271906  40.10  37.50  37.20  66.80  75.90  81.40  86.10  87.10  81.70  63.90  47.60  38.80   
0110271907  38.10  37.90  56.90  53.60  67.40  78.70  86.00  82.90  75.90  63.10  48.70  39.40   
0110271908  37.20  35.50  53.70  62.80  72.50  81.00  86.20  86.00  83.80  66.80  53.00  41.00   
0110271909  36.10  42.40  47.60  60.60  70.80  82.20  83.60  89.00  75.80  62.30  59.10  28.10   
0110271910  32.80  34.30  63.60  64.40  68.10  82.20  87.00  84.40  76.80  69.40  46.00  34.20   
0110271911  37.60  41.90  52.50  59.20  80.70  88.20  88.70  84.30  79.10  62.60  43.60  40.80   
0110271912  21.20  29.90  38.70  63.90  75.70  79.80  86.20  82.50  78.60  68.10  51.20  42.30   
0110271913  38.20  34.50  46.90  62.90  74.40  86.90  90.40  90.50  78.10  62.60  55.20  42.00   
0110271914  40.10  30.10  46.60  62.40  77.50  87.50  92.20  87.60  77.20  67.60  54.80  30.00   
0110271915  30.60  42.00  42.50  70.50  69.90  79.10  82.30  76.80  78.20  68.10  54.90  35.40   
0110271916  38.20  34.40  48.00  60.50  73.80  77.00  93.80  88.40  76.80  66.70  53.00  36.30   
0110271917  36.30  34.10  51.20  59.30  67.40  78.90  86.50  83.30  76.80  56.50  51.60  29.30   
0110271918  20.10  40.10  59.50  56.90  77.80  83.70  85.60  89.80  70.80  67.70  49.60  45.00   
0110271919  39.50  40.10  52.10  63.30  69.70  85.00  91.10  85.00  81.70  67.50  47.40  30.90   
0110271920  28.60  36.30  51.10  55.90  71.40  83.40  86.40  83.70  80.40  71.60  47.10  39.10   
0110271921  39.90  42.90  60.10  65.30  76.20  87.00  92.50  83.90  80.90  66.30  49.40  40.30   
0110271922  33.90  40.70  50.30  63.60  76.50  85.70  86.00  86.90  82.70  70.20  51.70  39.80   
0110271923  38.90  32.70  46.50  62.10  71.90  83.30  88.70  84.50  75.70  61.80  50.90  47.20   
0110271924  29.60  36.80  42.00  64.80  67.30  79.70  82.90  84.50  72.10  73.20  52.00  32.50   
0110271925  33.80  44.00  54.80  70.70  72.50  85.80  86.90  86.80  83.40  53.30  47.70  34.50   
0110271926  36.00  41.00  42.80  56.40  77.40  79.90  88.30  85.40  75.60  63.00  44.30  34.90   
0110271927  32.60  45.70  52.00  61.50  70.20  77.90  85.70  79.90  81.50  70.30  53.30  36.60   
0110271928  35.70  40.30  50.40  58.70  75.40  76.20  86.60  85.50  75.00  67.50  48.90  40.60   
0110271929  30.30  31.20  56.20  64.30  70.00  80.20  86.50  83.70  76.60  63.60  44.70  37.00   
0110271930  27.60  47.80  49.70  66.90  75.00  83.50  92.10  88.80  80.80  62.80  51.70  36.80   
0110271931  39.90  45.30  43.70  64.00  69.90  86.70  91.20  85.40  83.50  68.60  57.90  45.20   
0110271932  41.10  46.90  41.90  63.90  76.10  85.00  89.20  85.50  77.10  64.50  45.30  37.20   
0110271933  46.10  38.00  48.50  61.60  73.00  91.40  89.70  85.00  84.60  64.30  50.30  42.10   
0110271934  40.30  34.90  46.20  64.50  81.80  91.90  94.20  86.10  74.40  69.40  54.00  33.70   
0110271935  35.90  39.70  55.40  58.10  66.30  77.70  89.40  85.80  78.60  66.00  46.60  31.50   
0110271936  26.60  27.10  54.00  59.20  79.00  86.50  97.30  93.30  80.50  64.60  47.60  42.10   
0110271937  34.80  36.30  45.60  60.40  74.00  81.40  87.00  89.00  78.30  62.20  47.10  32.80   
0110271938  34.60  44.50  58.10  63.80  72.80  80.50  87.80  87.80  79.50  73.10  53.70  38.50   
0110271939  40.50  38.60  52.90  58.80  77.60  83.00  87.30  84.10  85.40  69.90  49.80  43.30   
0110271940  21.40  35.50  45.10  60.70  70.30  83.90  89.10  85.10  79.50  71.90  47.80  41.60   
0110271941  35.70  34.80  44.80  66.80  78.50  83.80  88.30  87.70  81.00  67.10  51.30  43.10   
0110271942  35.10  34.10  52.30  67.80  72.90  81.90  86.80  83.20  75.40  66.70  52.20  33.20   
0110271943  34.70  43.50  46.50  62.00  70.50  84.30  88.70  87.30  74.40  65.70  46.60  36.40   
0110271944  41.00  41.40  45.00  59.20  77.50  86.70  88.60  86.10  77.70  67.70  49.70  31.20   
0110271945  29.50  39.00  61.10  62.90  67.70  77.40  85.10  84.90  76.00  64.40  49.90  30.50   
0110271946  37.30  43.10  62.10  66.90  69.10  82.80  87.60  80.50  78.50  71.60  52.80  44.20   
0110271947  38.50  31.70  41.90  61.20  69.50  78.90  84.00  92.90  79.60  74.10  42.90  40.30   
0110271948  29.80  38.10  48.90  67.10  71.90  83.10  86.20  85.90  79.70  64.10  52.10  41.00   
0110271949  36.40  39.50  49.60  62.60  76.80  84.90  88.10  85.00  72.60  68.30  52.70  43.50   
0110271950  42.00  37.80  45.20  56.20  75.00  81.20  83.40  80.10  74.50  71.90  44.00  30.40   
